2008	1	20	2	23.56	0	4.38	0
2008	1	20	3	23.53	0	4.32	0
2008	1	20	4	23.49	0	4.32	0
2008	1	20	5	23.45	0	4.68	0
2008	1	20	6	23.38	0	4.68	0
2008	1	20	7	23.32	0	5.04	0
2008	1	20	8	23.3	0	5.41	0.25
2008	1	20	9	23.3	0	5.86	0.79
2008	1	20	10	23.34	0	5.69	1.16
2008	1	20	11	23.34	0	5.35	0.35
2008	1	20	12	23.24	0	6.7	2.59
2008	1	20	13	23.34	69.79	7.99	3.91
2008	1	20	14	23.74	100.94	9.09	4.59
2008	1	20	15	24.22	135.65	9.69	5.34
2008	1	20	16	24.77	181.93	9.02	4.38
2008	1	20	17	25.29	251.35	8.37	3.43
2008	1	20	18	25.87	318.99	7.63	2.15
2008	1	20	19	26.09	337.68	6.64	1.23
2008	1	20	20	26.94	400.87	6.64	1.16
2008	1	20	21	26.66	402.65	6.64	0.89
2008	1	20	22	26.42	275.38	6.73	1.06
2008	1	20	23	26.13	206.85	7.63	2.33
2008	1	21	0	25.65	131.2	8.23	3.6
2008	1	21	1	25.16	63.56	8.56	4.14
2008	1	21	2	24.83	0	9.36	4.99
2008	1	21	3	24.45	0	9.83	5.39
2008	1	21	4	24.1	0	10.37	5.99
2008	1	21	5	23.89	0	10.93	6.24
2008	1	21	6	23.72	0	11.79	6.57
2008	1	21	7	23.59	0	12.32	7.46
2008	1	21	8	23.45	0	13.04	7.45
2008	1	21	9	23.41	0	12.96	7.46
2008	1	21	10	23.46	0	12.6	7.22
2008	1	21	11	23.46	0	12.6	7.57
2008	1	21	12	24.05	0	8.64	3.85
2008	1	21	13	24.13	70.68	9	4.62
2008	1	21	14	24.5	114.29	9.36	4.23
2008	1	21	15	25.2	175.7	10.14	5.31
2008	1	21	16	25.29	217.53	11.44	7.57
2008	1	21	17	25.88	377.73	11.44	7.22
2008	1	21	18	28.29	739.96	11.28	5.9
2008	1	21	19	29.35	939.32	11.17	6
2008	1	21	20	27.87	298.52	11.3	6.95
2008	1	21	21	27.62	275.38	10.97	6.45
2008	1	21	22	27.35	260.25	10.14	5.64
2008	1	21	23	26.86	198.84	9.51	5.13
2008	1	22	0	26.26	120.52	9.2	5.4
2008	1	22	1	25.72	62.67	8.71	5.21
2008	1	22	2	25.39	0	8.71	4.89
2008	1	22	3	25.08	0	8.22	4.54
2008	1	22	4	24.81	0	8.05	3.9
2008	1	22	5	24.56	0	7.75	3.97
2008	1	22	6	24.33	0	8.12	3.91
2008	1	22	7	24.09	0	8.31	3.85
2008	1	22	8	23.88	0	8.64	3.49
2008	1	22	9	23.81	0	7.93	2.48
2008	1	22	10	23.76	0	6.92	1.23
2008	1	22	11	23.72	0	6.29	0.35
2008	1	22	12	23.91	0	12.78	8.96
2008	1	22	13	24.18	86.7	12.66	8.05
2008	1	22	14	25.27	222.87	12.52	7.17
2008	1	22	15	26.2	392.86	11.84	6.58
2008	1	22	16	26.16	385.74	10.83	5.34
2008	1	22	17	26.4	335.9	10.54	4.73
2008	1	22	18	26.66	452.49	9.39	3.19
2008	1	22	19	26.69	321.66	7.92	1.36
2008	1	22	20	26.69	320.77	6.85	0
2008	1	22	21	26.6	295.85	5.09	0
2008	1	22	22	26.29	257.58	3.76	0
2008	1	22	23	25.89	190.83	3.08	0
2008	1	23	0	25.45	130.31	1.94	0
2008	1	23	1	25	63.56	1.8	0
2008	1	23	2	24.75	0	1.61	0
2008	1	23	3	24.44	0	1.53	0
2008	1	23	4	24.16	0	1.8	0
2008	1	23	5	23.96	0	2.55	0
2008	1	23	6	23.8	0	3.32	0
2008	1	23	7	23.68	0	3.6	0
2008	1	23	8	23.59	0	3.89	0
2008	1	23	9	23.57	0	3.88	0
2008	1	23	10	23.51	0	3.98	0
2008	1	23	11	23.49	0	3.96	0
2008	1	23	12	24.15	0	8.43	3.76
2008	1	23	13	24.37	89.37	8.77	3.43
2008	1	23	14	25.09	199.73	8.12	2.12
2008	1	23	15	25.2	181.04	7.93	0.96
2008	1	23	16	25.47	224.65	6.85	0
2008	1	23	17	25.54	253.13	6.13	0
2008	1	23	18	25.46	271.82	5.77	0
2008	1	23	19	25.07	272.71	5.04	0
2008	1	23	20	25.57	382.18	3.96	0
2008	1	23	21	25.11	254.91	2.9	0
2008	1	23	22	25.23	208.63	2.19	0
2008	1	23	23	24.65	148.11	1.94	0
2008	1	24	0	24.5	116.07	1.14	0
2008	1	24	1	24.26	62.67	1.08	0
2008	1	24	2	24.15	0	1.14	0
2008	1	24	3	24.08	0	1.14	0
2008	1	24	4	23.97	0	0.72	0
2008	1	24	5	23.78	0	1.14	0
2008	1	24	6	23.62	0	1.8	0
2008	1	24	7	23.5	0	2.31	0
2008	1	24	8	23.34	0	2.31	0
2008	1	24	9	23.25	0	2.6	0
2008	1	24	10	23.16	0	2.81	0
2008	1	24	11	23.11	0	2.81	0
2008	1	24	12	23.32	0	7.56	4.95
2008	1	24	13	23.58	91.15	6.85	3.15
2008	1	24	14	24.27	188.16	6.57	0.96
2008	1	24	15	24.52	188.16	7.42	1.69
2008	1	24	16	25.15	269.15	7.77	2.08
2008	1	24	17	25.59	337.68	8.12	1.72
2008	1	24	18	25.77	317.21	7.95	0.29
2008	1	24	19	25.83	301.19	7.59	0
2008	1	24	20	25.94	288.73	7.56	0
2008	1	24	21	25.95	278.94	7.21	0
2008	1	24	22	26.06	289.62	7.24	0
2008	1	24	23	25.84	245.12	7.24	0
2008	1	25	0	25.31	163.24	6.52	0
2008	1	25	1	24.4	69.79	5.41	0
2008	1	25	2	23.98	0	5.05	0
2008	1	25	3	23.67	0	5.24	0.03
2008	1	25	4	23.38	0	5.82	0.52
2008	1	25	5	23.23	0	5.69	0.21
2008	1	25	6	23.04	0	5.15	0
2008	1	25	7	22.86	0	5.09	0.24
2008	1	25	8	22.69	0	5.04	0.25
2008	1	25	9	22.6	0	5.04	0.35
2008	1	25	10	22.52	0	5.05	0.79
2008	1	25	11	22.44	0	5.05	1.14
2008	1	25	12	23.71	0	6.48	3.49
2008	1	25	13	23.88	87.59	6.84	3.84
2008	1	25	14	24.92	182.82	7.2	3.12
2008	1	25	15	25.98	300.3	7.21	2.77
2008	1	25	16	26.1	255.8	6.85	1.72
